;ano;retention;regiao_saude
6;2020-01;0.6297264969374631;50001
7;2021-01;0.6695901503667308;50001
8;2022-01;0.6544115782234754;50001
9;2023-01;0.6824974751897926;50001
10;2024-01;0.6951481385596754;50001
0;2014-01;0.6239298350919315;50004
1;2015-01;0.6216870958909879;50004
2;2016-01;0.6391299941029043;50004
3;2017-01;0.5988648090815273;50004
4;2018-01;0.5724106016675676;50004
5;2019-01;0.5989578839303898;50004
6;2020-01;0.5703473296449592;50004
7;2021-01;0.6690018901192007;50004
8;2022-01;0.6459262589348395;50004
9;2023-01;0.6639509532572087;50004
10;2024-01;0.703936431237522;50004
0;2014-01;0.6458733822512417;50003
1;2015-01;0.6657856701451168;50003
2;2016-01;0.6327519269337678;50003
3;2017-01;0.6176596424149262;50003
4;2018-01;0.6031038147942558;50003
5;2019-01;0.5537996458205232;50003
6;2020-01;0.5637556699050135;50003
7;2021-01;0.6310996333210326;50003
8;2022-01;0.6355695936028685;50003
9;2023-01;0.6309690552926168;50003
10;2024-01;0.6342672106504522;50003
0;2014-01;0.41364213701675007;50002
1;2015-01;0.4592998332936413;50002
2;2016-01;0.5208183354313386;50002
3;2017-01;0.490172490048651;50002
4;2018-01;0.45300229182582125;50002
5;2019-01;0.4319209956709956;50002
6;2020-01;0.4825649350649351;50002
7;2021-01;0.5773960535588443;50002
8;2022-01;0.6430937279774489;50002
9;2023-01;0.7218184754521964;50002
10;2024-01;0.7191362669098647;50002
0;2014-01;0.7667972237764065;26010
1;2015-01;0.7467313498732937;26010
2;2016-01;0.7229401067812031;26010
3;2017-01;0.738446167097228;26010
4;2018-01;0.743165583714716;26010
5;2019-01;0.7178928021493156;26010
6;2020-01;0.7232167103711122;26010
7;2021-01;0.7293391648146179;26010
8;2022-01;0.7335447265063623;26010
9;2023-01;0.7281828101703216;26010
10;2024-01;0.7071382713421277;26010
0;2014-01;0.5271428571428571;26001
1;2015-01;0.6094905869324474;26001
2;2016-01;0.5559800664451827;26001
3;2017-01;0.5109745293466224;26001
4;2018-01;0.4869102990033222;26001
5;2019-01;0.330797342192691;26001
6;2020-01;0.4283116883116883;26001
7;2021-01;0.4838624338624339;26001
8;2022-01;0.4442436900331638;26001
9;2023-01;0.49421041781944036;26001
10;2024-01;0.48518399104297816;26001
0;2014-01;0.641340141586813;26009
1;2015-01;0.6153469797630423;26009
2;2016-01;0.6051763866757701;26009
3;2017-01;0.647997391550855;26009
4;2018-01;0.6167279411838335;26009
5;2019-01;0.626121189712889;26009
6;2020-01;0.651850519705689;26009
7;2021-01;0.6713925220147877;26009
8;2022-01;0.678056053334534;26009
9;2023-01;0.7001172269384469;26009
10;2024-01;0.6769656840484076;26009
0;2014-01;0.38206787532874487;26002
1;2015-01;0.4120744445399801;26002
2;2016-01;0.4455589676758038;26002
3;2017-01;0.46528835924080314;26002
4;2018-01;0.4145890377624387;26002
5;2019-01;0.32814731906387173;26002
6;2020-01;0.34423857289794363;26002
7;2021-01;0.40014080405924946;26002
8;2022-01;0.4570135850957769;26002
9;2023-01;0.43917144752761195;26002
10;2024-01;0.4558079211503869;26002
0;2014-01;0.4707587000773591;26003
1;2015-01;0.5017101881765234;26003
2;2016-01;0.5082464019302302;26003
3;2017-01;0.5032421043600276;26003
4;2018-01;0.5250777885040419;26003
5;2019-01;0.4661036667735397;26003
6;2020-01;0.485789684868991;26003
7;2021-01;0.5402596564757212;26003
8;2022-01;0.5639745290580933;26003
9;2023-01;0.567920622627283;26003
10;2024-01;0.5586925583565143;26003
0;2014-01;0.5372948318954386;26004
1;2015-01;0.5362642507208977;26004
2;2016-01;0.5482281468921463;26004
3;2017-01;0.480367879526158;26004
4;2018-01;0.45279953895186187;26004
5;2019-01;0.3362460494474219;26004
6;2020-01;0.3999115915750243;26004
7;2021-01;0.5035753204366297;26004
